Date,AAPL,MSFT,GOOGL,TSLA,NVDA
2018-04-20,39.05055618286133,88.09322357177734,53.60969543457031,19.349332809448242,5.658942222595215
2018-04-23,38.93745040893555,88.41778564453125,53.435028076171875,18.891332626342773,5.53943395614624
2018-04-24,38.395469665527344,86.34989929199219,50.88870620727539,18.8973331451416,5.4731221199035645
2018-04-25,38.56277084350586,85.59878540039062,50.906124114990234,18.71266746520996,5.360790252685547
2018-04-26,38.69709014892578,87.40701293945312,51.91728591918945,19.031999588012695,5.572588920593262
2018-04-27,38.24937438964844,88.85359954833984,51.32710647583008,19.60533332824707,5.600054740905762
2018-04-30,38.94214630126953,86.72078704833984,50.68667221069336,19.593332290649414,5.564671039581299
2018-05-01,39.84701919555664,88.09322357177734,51.78989028930664,19.994667053222656,5.620096683502197
2018-05-02,41.60727310180664,86.71154022216797,51.05839157104492,20.07666778564453,5.599559783935547
2018-05-03,41.682674407958984,87.23081970214844,51.07082748413086,18.963333129882812,5.764840602874756
2018-05-04,43.31801986694336,88.24156951904297,52.299957275390625,19.606000900268555,5.915030002593994
2018-05-07,43.631431579589844,89.2245101928711,52.720943450927734,20.184667587280273,6.153057098388672
2018-05-08,43.84114456176758,88.84430694580078,52.677650451660156,20.131332397460938,6.195615291595459
2018-05-09,44.14984130859375,89.89216613769531,54.18842697143555,20.456666946411133,6.328732490539551
2018-05-10,44.78135299682617,90.7916259765625,55.010501861572266,20.334667205810547,6.436363220214844
2018-05-11,44.61103439331055,90.5969009399414,54.906494140625,20.070667266845703,6.297802448272705
2018-05-14,44.50696563720703,90.90289306640625,55.066734313964844,19.46466636657715,6.318338394165039
2018-05-15,44.102455139160156,90.24455261230469,53.98539733886719,18.94533348083496,6.0758585929870605
2018-05-16,44.51405334472656,90.47737884521484,53.94658279418945,19.09866714477539,6.086993217468262
2018-05-17,44.23256301879883,89.57400512695312,53.80575942993164,18.96933364868164,6.129056930541992
2018-05-18,44.07170867919922,89.74161529541016,53.22751998901367,18.454666137695312,6.085261344909668
2018-05-21,44.38395309448242,90.89644622802734,53.942604064941406,18.965999603271484,6.0431976318359375
2018-05-22,44.27277755737305,90.80332946777344,53.509674072265625,18.333999633789062,6.0050950050354
2018-05-23,44.556644439697266,91.88365936279297,54.03963851928711,18.60466766357422,6.128636837005615
2018-05-24,44.50696563720703,91.55769348144531,54.014259338378906,18.523332595825195,6.132351398468018
2018-05-25,44.60867691040039,91.60427856445312,53.94608688354492,18.59000015258789,6.171715259552002
2018-05-29,44.44783020019531,91.2782974243164,53.14939498901367,18.917333602905273,6.15463399887085
2018-05-30,44.353206634521484,92.15372467041016,53.617156982421875,19.447999954223633,6.2635698318481445
2018-05-31,44.20417404174805,92.0512924194336,54.73830032348633,18.98200035095215,6.2437639236450195
2018-06-01,45.001365661621094,93.86735534667969,56.4799690246582,19.454666137695312,6.378200054168701
2018-06-04,45.377464294433594,94.68690490722656,57.377681732177734,19.78266716003418,6.557201385498047
2018-06-05,45.72755813598633,95.17120361328125,57.27716064453125,19.408666610717773,6.562648296356201
2018-06-06,45.88604736328125,95.45059967041016,57.07463073730469,21.299999237060547,6.564629077911377
2018-06-07,45.763038635253906,93.95118713378906,56.45111083984375,21.07266616821289,6.508923530578613
2018-06-08,45.346717834472656,94.64966583251953,56.36602020263672,21.17733383178711,6.49357271194458
2018-06-11,45.23552322387695,94.10948944091797,56.773563385009766,22.139999389648438,6.4524760246276855
2018-06-12,45.483909606933594,94.35163879394531,57.136329650878906,22.851333618164062,6.501001358032227
2018-06-13,45.110172271728516,93.92322540283203,56.939273834228516,22.985332489013672,6.496545314788818
2018-06-14,45.133819580078125,94.45409393310547,57.7295036315918,23.847999572753906,6.608204364776611
2018-06-15,44.6701774597168,93.252685546875,57.68769454956055,23.878000259399414,6.567351341247559
2018-06-18,44.64651870727539,93.93255615234375,58.89741516113281,24.722000122070312,6.563144207000732
2018-06-19,43.925052642822266,93.93255615234375,58.65407943725586,23.503332138061523,6.441334247589111
2018-06-20,44.11665344238281,94.87318420410156,58.92179489135742,24.148000717163086,6.494316101074219
2018-06-21,43.87065124511719,94.19330596923828,58.19377899169922,23.167333602905273,6.365572929382324
2018-06-22,43.7429084777832,93.51345825195312,58.18631362915039,22.242000579833984,6.213063716888428
2018-06-25,43.0923957824707,91.6321792602539,56.692955017089844,22.200666427612305,5.920172214508057
2018-06-26,43.626991271972656,92.27481842041016,56.361541748046875,22.799999237060547,5.99122953414917
2018-06-27,43.56312942504883,90.840576171875,55.58127212524414,22.96666717529297,5.835995674133301
2018-06-28,43.88010787963867,91.85572052001953,56.070926666259766,23.32866668701172,5.963253498077393
2018-06-29,43.7878532409668,91.83710479736328,56.190853118896484,22.863332748413086,5.86521053314209
2018-07-02,44.277503967285156,93.14093780517578,56.833778381347656,22.33799934387207,5.997419357299805
2018-07-03,43.506343841552734,92.24687957763672,55.54842758178711,20.724000930786133,5.8637261390686035
2018-07-05,43.856441497802734,92.90811157226562,56.792972564697266,20.610666275024414,6.00955057144165
2018-07-06,44.46438980102539,94.21195983886719,57.47919845581055,20.593332290649414,6.123438358306885
2018-07-09,45.08177947998047,94.85453796386719,58.0862922668457,21.233999252319336,6.1709747314453125
2018-07-10,45.027374267578125,95.10601806640625,58.07932662963867,21.49799919128418,6.270008087158203
2018-07-11,44.443092346191406,94.97561645507812,58.2943000793457,21.263999938964844,6.128389835357666
2018-07-12,45.188232421875,97.03385925292969,59.7772102355957,21.11400032043457,6.219995498657227
2018-07-13,45.259193420410156,98.18864440917969,59.93445587158203,21.257999420166016,6.172708034515381
2018-07-16,45.15983963012695,97.70439147949219,59.54084014892578,20.67333221435547,6.14497709274292
2018-07-17,45.28758239746094,98.67295837402344,60.36539840698242,21.512666702270508,6.280899524688721
2018-07-18,45.03919982910156,97.89997863769531,60.35694122314453,21.59000015258789,6.231631278991699
2018-07-19,45.38930130004883,97.22940826416016,59.66972351074219,21.34866714477539,6.239803314208984
2018-07-20,45.285213470458984,98.97096252441406,59.6090087890625,20.905332565307617,6.211578369140625
2018-07-23,45.325435638427734,100.55420684814453,60.26189041137695,20.213333129882812,6.174934387207031
2018-07-24,45.65423583984375,100.2655029296875,62.60817337036133,19.82866668701172,6.1576056480407715
2018-07-25,46.084754943847656,103.21778869628906,63.493438720703125,20.582666397094727,6.235840320587158
2018-07-26,45.94046401977539,102.09088134765625,63.969173431396484,20.44333267211914,6.3093719482421875
2018-07-27,45.176395416259766,100.28413391113281,62.34642791748047,19.812000274658203,6.239554405212402
2018-07-30,44.92329406738281,98.13280487060547,61.209354400634766,19.344667434692383,6.044212341308594
2018-07-31,45.0131721496582,98.79401397705078,61.069034576416016,19.875999450683594,6.062286853790283
2018-08-01,47.6649055480957,98.98027801513672,61.35615921020508,20.055999755859375,6.102146625518799
2018-08-02,49.05819320678711,100.18167877197266,61.76122283935547,23.30266761779785,6.204894065856934
2018-08-03,49.20012283325195,100.61939239501953,61.61343002319336,23.211332321166992,6.241533279418945
2018-08-06,49.45560073852539,100.70319366455078,61.58904266357422,22.799333572387695,6.289316654205322
2018-08-07,48.991966247558594,101.40167236328125,62.49322509765625,25.30466651916504,6.361611843109131
2018-08-08,49.02507400512695,101.96981048583984,62.76641845703125,24.689332962036133,6.398005485534668
2018-08-09,49.410648345947266,102.137451171875,62.92217254638672,23.496667861938477,6.349481105804443
2018-08-10,49.26346969604492,101.51346588134766,62.3275146484375,23.69933319091797,6.308134078979492
2018-08-13,49.58156204223633,100.77771759033203,62.13493728637695,23.76066780090332,6.341063022613525
2018-08-14,49.790462493896484,102.03501892089844,62.6076774597168,23.176000595092773,6.47252893447876
2018-08-15,49.90678405761719,100.6513671875,61.31784439086914,22.57933235168457,6.4143476486206055
2018-08-16,50.63791275024414,100.63265228271484,60.911781311035156,22.363332748413086,6.373744964599609
2018-08-17,51.64915084838867,100.57654571533203,60.503238677978516,20.366666793823242,6.061295986175537
2018-08-20,51.145904541015625,99.91278839111328,60.806785583496094,20.562667846679688,6.136066436767578
2018-08-21,51.046199798583984,99.08073425292969,60.58086395263672,21.459999084472656,6.271740436553955
2018-08-22,51.048580169677734,100.09041595458984,60.79683303833008,21.44266700744629,6.506943702697754
2018-08-23,51.15301513671875,100.55785369873047,60.76747131347656,21.34000015258789,6.606470584869385
2018-08-24,51.31207275390625,101.34315490722656,61.54326629638672,21.521333694458008,6.7396697998046875
2018-08-27,51.7346076965332,102.4650650024414,62.514617919921875,21.284666061401367,6.830780029296875
2018-08-28,52.15239715576172,103.08209228515625,61.99659729003906,20.790666580200195,6.793148517608643
2018-08-29,52.93100357055664,104.72749328613281,62.93162536621094,20.333999633789062,6.898674964904785
2018-08-30,53.41763687133789,104.66207122802734,62.42355728149414,20.209999084472656,6.881829261779785
2018-08-31,54.034820556640625,105.01734161376953,61.29694366455078,20.110666275024414,6.952925205230713
2018-09-04,54.20810317993164,104.43772888183594,60.277313232421875,19.26333236694336,7.027736186981201
2018-09-05,53.85441589355469,101.42733001708984,59.66972351074219,18.715999603271484,6.896939277648926
2018-09-06,52.95949172973633,101.66104888916016,58.91781997680664,18.729999542236328,6.755742073059082
2018-09-07,52.53220748901367,101.16555786132812,58.599342346191406,17.549333572387695,6.734439373016357
2018-09-10,51.82717514038086,102.25939178466797,58.47343444824219,19.03333282470703,6.805531978607178
2018-09-11,53.13752365112305,103.998291015625,59.21638870239258,18.62933349609375,6.757725238800049
2018-09-12,52.47760772705078,104.43772888183594,58.30126190185547,19.369333267211914,6.643773078918457
2018-09-13,53.745208740234375,105.5595703125,58.82575607299805,19.297332763671875,6.721557140350342
2018-09-14,53.1351432800293,105.98963928222656,58.61874771118164,19.68000030517578,6.847644329071045
2018-09-17,51.720359802246094,104.8396987915039,57.7155647277832,19.6560001373291,6.785716533660889
2018-09-18,51.805816650390625,105.84005737304688,58.07783126831055,18.997333526611328,6.713629245758057
2018-09-19,51.836692810058594,104.42833709716797,58.43412780761719,19.934667587280273,6.737411022186279
2018-09-20,52.23072814941406,106.17660522460938,59.295013427734375,19.8886661529541,6.596211910247803
2018-09-21,51.66814422607422,106.82172393798828,58.32714080810547,19.940000534057617,6.5261077880859375
2018-09-24,52.411136627197266,107.20500946044922,58.69736862182617,19.978666305541992,6.581845283508301
2018-09-25,52.743473052978516,106.99933624267578,59.41046142578125,20.06599998474121,6.6489763259887695
2018-09-26,52.323299407958984,106.5599365234375,59.418922424316406,20.6386661529541,6.612066745758057
2018-09-27,53.398643493652344,106.96194458007812,60.080753326416016,20.501333236694336,6.623956203460693
2018-09-28,53.5861701965332,106.9245376586914,60.06682586669922,17.65133285522461,6.961346626281738
2018-10-01,53.946990966796875,108.08380889892578,60.138980865478516,20.713333129882812,7.167945384979248
2018-10-02,54.426483154296875,107.65374755859375,60.094688415527344,20.06800079345703,7.0966010093688965
2018-10-03,55.088783264160156,107.67244720458984,60.288265228271484,19.65333366394043,7.102793216705322
2018-10-04,54.120269775390625,105.44740295410156,58.57345962524414,18.788667678833008,6.918492794036865
2018-10-05,53.241966247558594,104.83035278320312,58.1136589050293,17.463333129882812,6.68489408493042
2018-10-08,53.118526458740234,103.6336898803711,57.52099609375,16.70400047302246,6.583577632904053
2018-10-09,53.85441589355469,104.951904296875,56.98604965209961,17.520000457763672,6.577881336212158
2018-10-10,51.35953903198242,99.24901580810547,54.348167419433594,17.125333786010742,6.086162090301514
2018-10-11,50.906150817871094,99.01527404785156,54.27750015258789,16.815332412719727,5.824573040008545
2018-10-12,52.7244758605957,102.43702697753906,55.76041030883789,17.25200080871582,6.107219219207764
2018-10-15,51.596923828125,100.5952377319336,54.859718322753906,17.305999755859375,5.830765724182129
2018-10-16,52.73396682739258,103.77391052246094,56.384429931640625,18.439332962036133,6.089630603790283
2018-10-17,52.50609588623047,103.5028076171875,56.111236572265625,18.118667602539062,6.021012783050537
2018-10-18,51.27884292602539,101.43668365478516,54.634300231933594,17.5939998626709,5.933569431304932
2018-10-19,52.059818267822266,101.58625030517578,54.99606704711914,17.333332061767578,5.676933288574219
2018-10-22,52.377891540527344,102.49311065673828,55.30409622192383,17.39666748046875,5.727715492248535
2018-10-23,52.871646881103516,101.06270599365234,55.48025131225586,19.609333038330078,5.476035118103027
2018-10-24,51.05807113647461,95.65900421142578,52.60449981689453,19.233333587646484,4.939728260040283
2018-10-25,52.176143646240234,101.24968719482422,54.91694641113281,20.99066734313965,5.148552417755127
2018-10-26,51.34531021118164,99.99693298339844,53.92966079711914,22.059999465942383,4.911983966827393
2018-10-29,50.381534576416016,97.08937072753906,51.490325927734375,22.323333740234375,4.598124980926514
2018-10-30,50.63315963745117,96.9771957397461,52.22580337524414,21.99333381652832,5.028658390045166
2018-10-31,51.9529914855957,99.85669708251953,54.26953887939453,22.488000869750977,5.222620487213135
2018-11-01,52.750587463378906,99.02461242675781,54.04063415527344,22.95199966430664,5.402959823608398
2018-11-02,49.25160598754883,99.24901580810547,53.319583892822266,23.0939998626709,5.3239359855651855
2018-11-05,47.85343551635742,100.51111602783203,52.53533172607422,22.760000228881836,5.245906352996826
2018-11-06,48.37092971801758,100.70745849609375,53.224037170410156,22.737333297729492,5.228318214416504
2018-11-07,49.837928771972656,104.67141723632812,55.148338317871094,23.21066665649414,5.295944690704346
2018-11-08,49.66404342651367,104.47510528564453,54.47107696533203,23.426666259765625,5.102725505828857
2018-11-09,48.70644760131836,102.43702697753906,53.59476852416992,23.367332458496094,5.0947980880737305
2018-11-12,46.252899169921875,99.91278839111328,52.21834945678711,22.0853328704834,4.6952314376831055
2018-11-13,45.790767669677734,99.97821807861328,52.149173736572266,22.582000732421875,4.93725061416626
2018-11-14,44.49730682373047,98.56040954589844,52.47810745239258,22.933332443237305,4.884734153747559
2018-11-15,45.5954475402832,100.72937774658203,53.29768753051758,23.229333877563477,5.013547420501709
2018-11-16,46.1004524230957,101.67770385742188,53.15934753417969,23.62066650390625,4.073212146759033
2018-11-19,44.27339172363281,98.2318115234375,51.126564025878906,23.564666748046875,3.5844671726226807
2018-11-20,42.15810775756836,95.49947357177734,51.27734375,23.166000366210938,3.692966938018799
2018-11-21,42.11045455932617,96.8139877319336,51.923255920410156,22.54599952697754,3.584714412689209
2018-11-23,41.04091262817383,96.77645874023438,51.25992965698242,21.722000122070312,3.5918991565704346
2018-11-26,41.59593200683594,99.9688491821289,52.545780181884766,23.066667556762695,3.791311025619507
2018-11-27,41.50541687011719,100.59791564941406,52.363651275634766,22.92799949645996,3.8081552982330322
2018-11-28,43.10140609741211,104.33490753173828,54.32975387573242,23.191333770751953,3.965207815170288
2018-11-29,42.77029800415039,103.46170806884766,54.46859359741211,22.744667053222656,3.901977300643921
2018-11-30,42.539241790771484,104.11894989013672,55.218502044677734,23.365333557128906,4.052493095397949
2018-12-03,44.025657653808594,105.24566650390625,55.552406311035156,23.89933204650879,4.216395854949951
2018-12-04,42.08902359008789,101.8936538696289,52.870731353759766,23.979999542236328,3.8957784175872803
2018-12-06,41.619747161865234,102.52273559570312,53.64751434326172,24.20400047302246,3.9250376224517822
2018-12-07,40.13572311401367,98.41959381103516,52.08000564575195,23.864667892456055,3.6602110862731934
2018-12-10,40.40012741088867,101.02043914794922,52.40843963623047,24.343332290649414,3.765597105026245
2018-12-11,40.16905975341797,101.95938110351562,52.82992172241211,24.450666427612305,3.674593687057495
2018-12-12,40.281028747558594,102.4194564819336,53.43104553222656,24.440000534057617,3.6921985149383545
2018-12-13,40.721702575683594,102.76685333251953,53.421592712402344,25.119333267211914,3.691950559616089
2018-12-14,39.418697357177734,99.55569458007812,52.33528518676758,24.380666732788086,3.6314473152160645
2018-12-17,39.05187225341797,96.60743713378906,51.03848648071289,23.22800064086914,3.560281276702881
2018-12-18,39.55925750732422,97.62146759033203,51.922264099121094,22.468666076660156,3.6435980796813965
2018-12-19,38.3253288269043,97.35859680175781,51.526649475097656,22.197999954223633,3.434562921524048
2018-12-20,37.35820388793945,95.31170654296875,50.93547821044922,21.025333404541016,3.350008010864258
2018-12-21,35.90513610839844,92.23197174072266,49.3266716003418,21.31800079345703,3.2128825187683105
2018-12-24,34.97611618041992,88.38232421875,48.999237060546875,19.69266700744629,3.151139736175537
2018-12-26,37.43920135498047,94.41970825195312,52.14320373535156,21.73933219909668,3.300414800643921
2018-12-27,37.19622802734375,95.00184631347656,52.39450454711914,21.075332641601562,3.252556800842285
2018-12-28,37.21527099609375,94.26007843017578,52.08498764038086,22.257999420166016,3.314051866531372
2018-12-31,37.574974060058594,95.3680419921875,51.999393463134766,22.18666648864746,3.3103325366973877
2019-01-02,37.617855072021484,94.94551849365234,52.48308181762695,20.674667358398438,3.3777787685394287
2019-01-03,33.8708381652832,91.4526596069336,51.02953338623047,20.02400016784668,3.173703908920288
2019-01-04,35.31678009033203,95.7060546875,53.64701461791992,21.179332733154297,3.37703537940979
2019-01-07,35.23815155029297,95.828125,53.5400276184082,22.33066749572754,3.5558180809020996
2019-01-08,35.90989303588867,96.52294158935547,54.01028060913086,22.356666564941406,3.467294692993164
2019-01-09,36.519710540771484,97.90316009521484,53.82516860961914,22.568666458129883,3.535484552383423
2019-01-10,36.636436462402344,97.27407836914062,53.684837341308594,22.99799919128418,3.601195812225342
2019-01-11,36.276737213134766,96.52294158935547,52.970252990722656,23.150667190551758,3.6904640197753906
2019-01-14,35.73125076293945,95.8187255859375,52.32533264160156,22.293333053588867,3.7303855419158936
2019-01-15,36.46254348754883,98.59798431396484,54.06700897216797,22.961999893188477,3.7162516117095947
2019-01-16,36.90799331665039,98.94540405273438,54.21628952026367,23.06999969482422,3.690711736679077
2019-01-17,37.12715148925781,99.64018249511719,54.69451141357422,23.15399932861328,3.762125253677368
2019-01-18,37.35582733154297,101.13311004638672,55.1015625,20.150667190551758,3.8913145065307617
2019-01-22,36.517330169677734,99.22706604003906,53.67488098144531,19.92799949645996,3.688974618911743
2019-01-23,36.66501235961914,100.19418334960938,53.96250915527344,19.172666549682617,3.701868772506714
2019-01-24,36.37439727783203,99.71533203125,53.94210433959961,19.43400001525879,3.913879632949829
2019-01-25,37.579734802246094,100.62609100341797,54.813438415527344,19.80266761779785,3.9711601734161377
2019-01-28,37.231956481933594,98.66371154785156,53.73609161376953,19.7586669921875,3.4221651554107666
2019-01-29,36.8460578918457,96.65438842773438,53.24842071533203,19.83066749572754,3.2632195949554443
2019-01-30,39.363922119140625,99.88433074951172,54.63827896118164,20.584667205810547,3.4067904949188232
2019-01-31,39.64738845825195,98.05340576171875,56.026634216308594,20.468000411987305,3.5644969940185547
2019-02-01,39.66645050048828,96.50411224365234,55.66486358642578,20.81399917602539,3.588797092437744
2019-02-04,40.79316711425781,99.28339385986328,56.79944610595703,20.859333038330078,3.69914174079895
2019-02-05,41.491127014160156,100.67301940917969,57.3194580078125,21.42333221435547,3.718235492706299
2019-02-06,41.50541687011719,99.55569458007812,55.877349853515625,21.148000717163086,3.793865442276001
2019-02-07,40.71932601928711,98.84209442138672,55.03239440917969,20.500667572021484,3.6554999351501465
2019-02-08,40.76716995239258,99.21766662597656,54.85673141479492,20.386667251586914,3.6740968227386475
2019-02-11,40.532718658447266,98.82331848144531,54.84379577636719,20.856000900268555,3.6314473152160645
2019-02-12,40.881996154785156,100.3631820678711,56.11073684692383,20.78733253479004,3.7484872341156006
2019-02-13,40.7121467590332,100.28809356689453,56.162986755371094,20.544666290283203,3.790889263153076
2019-02-14,40.860477447509766,100.3725814819336,56.19135284423828,20.251333236694336,3.8318030834198
2019-02-15,40.769561767578125,101.61196899414062,55.715126037597656,20.525333404541016,3.9014811515808105
2019-02-19,40.89155578613281,101.56504821777344,56.057491302490234,20.375999450683594,3.8841238021850586
2019-02-20,41.15472412109375,101.03697204589844,55.762901306152344,20.17066764831543,3.931485176086426
2019-02-21,40.92266845703125,103.16806030273438,54.94779586791992,19.415332794189453,3.86255145072937
2019-02-22,41.37959289550781,104.6390380859375,55.562355041503906,19.6473331451416,3.947354793548584
2019-02-25,41.6810302734375,105.22367095947266,55.600677490234375,19.917999267578125,3.9349563121795654
2019-02-26,41.704952239990234,105.9497299194336,55.833560943603516,19.857332229614258,3.8955304622650146
2019-02-27,41.83413314819336,105.77057647705078,55.877349853515625,20.982667922973633,3.853623867034912
2019-02-28,41.42265319824219,105.63856506347656,56.059486389160156,21.325332641601562,3.829050064086914
2019-03-01,41.85805892944336,106.11005401611328,57.15275192260742,19.652666091918945,3.883410930633545
2019-03-04,42.0685920715332,105.85545349121094,57.3965950012207,19.02400016784668,3.8916015625
2019-03-05,41.992027282714844,105.327392578125,58.18133544921875,18.43600082397461,3.885148525238037
2019-03-06,41.75041198730469,105.37454223632812,57.969852447509766,18.416000366210938,3.774193048477173
2019-03-07,41.26716613769531,104.0921401977539,57.26869583129883,18.439332962036133,3.7049400806427
